config_id,split,mode,m,max_edges,edge_selection,channel_set,preprocess,label_shift_ms,mfg_feature_mode,event,baseline_auc,mfg_auc,combined_auc,combined_minus_baseline,mfg_minus_baseline
2,1-2-3-4-5-6|7,corr,2,4,event_union,all32,car_only,500.0,expanded,Replace,0.6295588629659425,0.5123692679002413,0.661906677393403,0.032347814427460486,-0.11718959506570126
2,1-2-3-4-5-6|7,corr,2,4,event_union,all32,car_only,500.0,expanded,BothReleased,0.6378019921853503,0.5441637774475813,0.6364536899455177,-0.0013483022398326217,-0.09363821473776901
3,1-2-3-4-5-6|7,corr,2,4,event_union,all32,bandpass_0_5_48,0.0,expanded,HandStart,0.6922300170068028,0.5344919217687074,0.7157738095238096,0.02354379251700689,-0.15773809523809534
3,1-2-3-4-5-6|7,corr,2,4,event_union,all32,bandpass_0_5_48,0.0,expanded,FirstDigitTouch,0.7245030954708374,0.6232893450635386,0.7521179537308569,0.027614858260019526,-0.10121375040729874
3,1-2-3-4-5-6|7,corr,2,4,event_union,all32,bandpass_0_5_48,0.0,expanded,BothStartLoadPhase,0.6591579511933494,0.5514212925717351,0.6986457495307052,0.03948779833735583,-0.1077366586216143
3,1-2-3-4-5-6|7,corr,2,4,event_union,all32,bandpass_0_5_48,0.0,expanded,LiftOff,0.6379537503975284,0.675094271046295,0.6872700013629549,0.04931625096542647,0.037140520648766606
3,1-2-3-4-5-6|7,corr,2,4,event_union,all32,bandpass_0_5_48,0.0,expanded,Replace,0.6800995024875621,0.5195273631840797,0.7006467661691542,0.0205472636815921,-0.16057213930348246
3,1-2-3-4-5-6|7,corr,2,4,event_union,all32,bandpass_0_5_48,0.0,expanded,BothReleased,0.6064472386587771,0.4757766272189349,0.5779709072978303,-0.02847633136094685,-0.13067061143984227
4,1-2-3-4-5-6|7,corr,2,4,event_union,all32,bandpass_0_5_48,500.0,expanded,HandStart,0.777337515821914,0.545402014198448,0.7733201254746573,-0.004017390347256677,-0.231935501623466
4,1-2-3-4-5-6|7,corr,2,4,event_union,all32,bandpass_0_5_48,500.0,expanded,FirstDigitTouch,0.7329513335731538,0.5397245490518526,0.6472069479418263,-0.08574438563132747,-0.19322678452130115
4,1-2-3-4-5-6|7,corr,2,4,event_union,all32,bandpass_0_5_48,500.0,expanded,BothStartLoadPhase,0.5704969456826812,0.4733916680424853,0.6223102746133949,0.051813328930713776,-0.09710527764019589
4,1-2-3-4-5-6|7,corr,2,4,event_union,all32,bandpass_0_5_48,500.0,expanded,LiftOff,0.7288276627218935,0.6209935897435898,0.6872534516765286,-0.04157421104536485,-0.10783407297830372
4,1-2-3-4-5-6|7,corr,2,4,event_union,all32,bandpass_0_5_48,500.0,expanded,Replace,0.7095736122284795,0.6509452936444086,0.6625435773665862,-0.04703003486189328,-0.058628318584070915
4,1-2-3-4-5-6|7,corr,2,4,event_union,all32,bandpass_0_5_48,500.0,expanded,BothReleased,0.5957019426558802,0.6887898299488195,0.6565406416818006,0.06083869902592043,0.09308788729293938
5,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,car_only,0.0,expanded,HandStart,0.5102572278911565,0.5640678146258503,0.5027104591836735,-0.007546768707482943,0.053810586734693855
5,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,car_only,0.0,expanded,FirstDigitTouch,0.8182632779406973,0.6103372434017595,0.7966357119582926,-0.021627565982404673,-0.20792603453893777
5,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,car_only,0.0,expanded,BothStartLoadPhase,0.6299946366318048,0.4981563421828909,0.7048471440064361,0.07485250737463134,-0.13183829444891387
5,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,car_only,0.0,expanded,LiftOff,0.659102267048294,0.587251828631139,0.6732088501203944,0.014106583072100443,-0.071850438417155
5,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,car_only,0.0,expanded,Replace,0.7008706467661692,0.6652985074626865,0.728134328358209,0.027263681592039846,-0.035572139303482686
5,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,car_only,0.0,expanded,BothReleased,0.6403168145956608,0.5098619329388561,0.6513190335305721,0.011002218934911268,-0.13045488165680474
6,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,car_only,500.0,expanded,HandStart,0.7591767101425348,0.5685707996257773,0.7770073193550162,0.017830609212481363,-0.19060591051675757
6,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,car_only,500.0,expanded,FirstDigitTouch,0.6494167223392775,0.547921270363328,0.6511125957140653,0.0016958733747878263,-0.10149545197594945
6,1-2-3-4-5-6|7,corr,2,4,event_union,no_fp1_fp2,car_only,500.0,expanded,BothStartLoadPhase,0.5436684827472347,0.4960926751417093,0.5302404930933905,-0.013427989653844175,-0.04757580760552538
