subject,split,classifier,channel_set,preprocess,baseline_context,smooth_proba_ms,val_keep_all_positive,edge_selection,mode,m,max_edges,alpha,fusion_grid,stride,mfg_feature_mode,baseline_auc_aligned,best_assisted_auc_aligned,best_assisted_feature_set_aligned,best_assisted_minus_baseline_aligned,baseline_auc_shifted,best_assisted_auc_shifted,best_assisted_feature_set_shifted,best_assisted_minus_baseline_shifted,aligned_lift,shifted_lift,aligned_minus_shifted,aligned_wins,aligned_auc,shifted_auc,aligned_baseline_auc,shifted_baseline_auc
10,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.2,100,expanded,0.8774878061006449,0.8810625970682945,fusion,0.0035747909676495,0.8491129096770011,0.84865682352173,fusion,-0.0004560861552711,0.0035747909676495,-0.0004560861552711,0.0040308771229206,True,0.8810625970682945,0.84865682352173,0.8774878061006449,0.8491129096770011
1,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.2,100,expanded,0.9096910770941996,0.9153940694293348,combined,0.0057029923351353,0.9258852008578428,0.9275736627356312,fusion,0.0016884618777882,0.0057029923351353,0.0016884618777882,0.0040145304573471,True,0.9153940694293348,0.9275736627356312,0.9096910770941996,0.9258852008578428
3,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.1,100,expanded,0.8456189724052828,0.84933684781223,combined,0.0037178754069471,0.8331005274070962,0.8328048019456941,fusion,-0.0002957254614021,0.0037178754069471,-0.0002957254614021,0.0040136008683492,True,0.84933684781223,0.8328048019456941,0.8456189724052828,0.8331005274070962
5,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.15,100,expanded,0.7480635227913828,0.7497478523451679,combined,0.0016843295537851,0.7785255057220696,0.7762858162273911,fusion,-0.0022396894946784,0.0016843295537851,-0.0022396894946784,0.0039240190484635,True,0.7497478523451679,0.7762858162273911,0.7480635227913828,0.7785255057220696
3,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.25,100,expanded,0.8646100366178647,0.8622313244970616,fusion,-0.002378712120803,0.8497839980392444,0.8436364666709192,fusion,-0.0061475313683252,-0.002378712120803,-0.0061475313683252,0.0037688192475222,True,0.8622313244970616,0.8436364666709192,0.8646100366178647,0.8497839980392444
6,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.25,100,expanded,0.8720944661320454,0.8741066715469156,fusion,0.0020122054148701,0.8611758517502217,0.8594504199439074,fusion,-0.0017254318063143,0.0020122054148701,-0.0017254318063143,0.0037376372211844,True,0.8741066715469156,0.8594504199439074,0.8720944661320454,0.8611758517502217
1,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.25,100,expanded,0.9187972286898228,0.9232202080901182,combined,0.0044229794002954,0.9323874490138,0.9330836675456404,fusion,0.0006962185318402,0.0044229794002954,0.0006962185318402,0.0037267608684551996,True,0.9232202080901182,0.9330836675456404,0.9187972286898228,0.9323874490138
10,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.15,100,expanded,0.8723755724554088,0.8762937911066686,combined,0.0039182186512598,0.842392105404879,0.8426106563148047,fusion,0.0002185509099257,0.0039182186512598,0.0002185509099257,0.0036996677413341,True,0.8762937911066686,0.8426106563148047,0.8723755724554088,0.842392105404879
10,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.15,100,expanded,0.8838799187135707,0.8867432448997437,fusion,0.0028633261861729,0.8585492918810673,0.8578332107208758,fusion,-0.0007160811601915,0.0028633261861729,-0.0007160811601915,0.0035794073463643996,True,0.8867432448997437,0.8578332107208758,0.8838799187135707,0.8585492918810673
10,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.1,100,expanded,0.8723755724554088,0.8762937911066686,combined,0.0039182186512598,0.842392105404879,0.8428130117709586,fusion,0.0004209063660796,0.0039182186512598,0.0004209063660796,0.0034973122851801996,True,0.8762937911066686,0.8428130117709586,0.8723755724554088,0.842392105404879
1,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.1,100,expanded,0.9187972286898228,0.9232202080901182,combined,0.0044229794002954,0.9323874490138,0.9333667542163768,fusion,0.0009793052025768,0.0044229794002954,0.0009793052025768,0.0034436741977186,True,0.9232202080901182,0.9333667542163768,0.9187972286898228,0.9323874490138
3,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.2,100,expanded,0.8601177686078824,0.8611250734616059,fusion,0.0010073048537235,0.8538204626606724,0.8513878920179302,fusion,-0.0024325706427421,0.0010073048537235,-0.0024325706427421,0.0034398754964656,True,0.8611250734616059,0.8513878920179302,0.8601177686078824,0.8538204626606724
5,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.15,100,expanded,0.7387862402171957,0.7405711255097044,combined,0.0017848852925086,0.7616207160280926,0.7599684077702099,fusion,-0.0016523082578826,0.0017848852925086,-0.0016523082578826,0.0034371935503912,True,0.7405711255097044,0.7599684077702099,0.7387862402171957,0.7616207160280926
1,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.25,100,expanded,0.929940102006966,0.9328851395388814,combined,0.0029450375319155,0.9399778699843404,0.9395027362741656,fusion,-0.0004751337101749,0.0029450375319155,-0.0004751337101749,0.0034201712420904003,True,0.9328851395388814,0.9395027362741656,0.929940102006966,0.9399778699843404
1,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.25,100,expanded,0.8721024311798734,0.8819577751806924,fusion,0.009855344000819,0.8949786953119312,0.901495154931189,fusion,0.0065164596192578,0.009855344000819,0.0065164596192578,0.0033388843815611996,True,0.8819577751806924,0.901495154931189,0.8721024311798734,0.8949786953119312
9,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.1,100,expanded,0.8610942479800591,0.8618639239021214,combined,0.0007696759220623,0.8604318420920455,0.8578957852713569,fusion,-0.0025360568206885,0.0007696759220623,-0.0025360568206885,0.0033057327427507997,True,0.8618639239021214,0.8578957852713569,0.8610942479800591,0.8604318420920455
1,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.2,100,expanded,0.9187972286898228,0.9232202080901182,combined,0.0044229794002954,0.9323874490138,0.9335670486172344,fusion,0.0011795996034342,0.0044229794002954,0.0011795996034342,0.0032433797968611996,True,0.9232202080901182,0.9335670486172344,0.9187972286898228,0.9323874490138
5,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.15,100,expanded,0.7314445527152126,0.7331572496671172,combined,0.0017126969519045,0.7503313428131211,0.7488040349139138,fusion,-0.0015273078992072,0.0017126969519045,-0.0015273078992072,0.0032400048511116997,True,0.7331572496671172,0.7488040349139138,0.7314445527152126,0.7503313428131211
3,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.2,100,expanded,0.8646100366178647,0.8637676713426194,fusion,-0.0008423652752452,0.8497839980392444,0.8457189560524471,fusion,-0.0040650419867973,-0.0008423652752452,-0.0040650419867973,0.0032226767115521,True,0.8637676713426194,0.8457189560524471,0.8646100366178647,0.8497839980392444
1,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.15,100,expanded,0.9187972286898228,0.9232202080901182,combined,0.0044229794002954,0.9323874490138,0.933590501135137,fusion,0.0012030521213368,0.0044229794002954,0.0012030521213368,0.0032199272789585997,True,0.9232202080901182,0.933590501135137,0.9187972286898228,0.9323874490138
12,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.2,100,expanded,0.8622857552736892,0.8656817862127784,fusion,0.0033960309390891,0.8493854483652895,0.8496503132856588,fusion,0.0002648649203692,0.0033960309390891,0.0002648649203692,0.0031311660187199,True,0.8656817862127784,0.8496503132856588,0.8622857552736892,0.8493854483652895
6,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.15,100,expanded,0.8601976176370657,0.862212406611845,fusion,0.0020147889747792,0.851294950490295,0.8502165141479665,fusion,-0.0010784363423285,0.0020147889747792,-0.0010784363423285,0.0030932253171077,True,0.862212406611845,0.8502165141479665,0.8601976176370657,0.851294950490295
3,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.25,100,expanded,0.8733070559689509,0.8711521833325954,fusion,-0.0021548726363554,0.8597026843394735,0.8544966448547298,fusion,-0.0052060394847437,-0.0021548726363554,-0.0052060394847437,0.0030511668483883,True,0.8711521833325954,0.8544966448547298,0.8733070559689509,0.8597026843394735
1,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.25,100,expanded,0.8661025673187752,0.875708277911205,fusion,0.0096057105924297,0.8887550987893892,0.8953195822875553,combined,0.006564483498166,0.0096057105924297,0.006564483498166,0.0030412270942637007,True,0.875708277911205,0.8953195822875553,0.8661025673187752,0.8887550987893892
3,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.25,100,expanded,0.8840525531451832,0.8825759655028239,fusion,-0.0014765876423592,0.8726267932590263,0.8681987840081441,fusion,-0.0044280092508821,-0.0014765876423592,-0.0044280092508821,0.0029514216085228997,True,0.8825759655028239,0.8681987840081441,0.8840525531451832,0.8726267932590263
10,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.15,100,expanded,0.8774878061006449,0.8805184076130402,fusion,0.0030306015123953,0.8491129096770011,0.8492023068200165,fusion,8.939714301536839e-05,0.0030306015123953,8.939714301536839e-05,0.002941204369379932,True,0.8805184076130402,0.8492023068200165,0.8774878061006449,0.8491129096770011
12,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.25,100,expanded,0.8603624214243828,0.8627797366524081,fusion,0.0024173152280253,0.8384034622072182,0.8378867953313565,fusion,-0.0005166668758617,0.0024173152280253,-0.0005166668758617,0.0029339821038870005,True,0.8627797366524081,0.8378867953313565,0.8603624214243828,0.8384034622072182
5,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.1,100,expanded,0.7480635227913828,0.7497478523451679,combined,0.0016843295537851,0.7785255057220696,0.7773329193715153,fusion,-0.0011925863505543,0.0016843295537851,-0.0011925863505543,0.0028769159043394,True,0.7497478523451679,0.7773329193715153,0.7480635227913828,0.7785255057220696
1,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.2,100,expanded,0.929940102006966,0.9328851395388814,combined,0.0029450375319155,0.9399778699843404,0.9401473360739262,fusion,0.0001694660895856,0.0029450375319155,0.0001694660895856,0.0027755714423299003,True,0.9328851395388814,0.9401473360739262,0.929940102006966,0.9399778699843404
6,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.2,100,expanded,0.8720944661320454,0.8741524471004034,fusion,0.0020579809683579,0.8611758517502217,0.8605135544205695,fusion,-0.0006622973296521,0.0020579809683579,-0.0006622973296521,0.00272027829801,True,0.8741524471004034,0.8605135544205695,0.8720944661320454,0.8611758517502217
10,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.1,100,expanded,0.8774878061006449,0.8804309433878172,combined,0.0029431372871723,0.8491129096770011,0.8493445639197169,fusion,0.0002316542427157,0.0029431372871723,0.0002316542427157,0.0027114830444566,True,0.8804309433878172,0.8493445639197169,0.8774878061006449,0.8491129096770011
3,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.2,100,expanded,0.8840525531451832,0.8838471526183684,fusion,-0.0002054005268147,0.8726267932590263,0.8698290842381268,fusion,-0.0027977090208994,-0.0002054005268147,-0.0027977090208994,0.0025923084940847,True,0.8838471526183684,0.8698290842381268,0.8840525531451832,0.8726267932590263
12,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.25,100,expanded,0.8575578758486112,0.8596620333476599,fusion,0.0021041574990486,0.8312592911745628,0.8307726867952291,fusion,-0.0004866043793336,0.0021041574990486,-0.0004866043793336,0.0025907618783822,True,0.8596620333476599,0.8307726867952291,0.8575578758486112,0.8312592911745628
6,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.1,100,expanded,0.8522824348835766,0.8538032285007464,fusion,0.0015207936171698,0.8443487454326454,0.8432818247180133,fusion,-0.0010669207146321,0.0015207936171698,-0.0010669207146321,0.0025877143318019,True,0.8538032285007464,0.8432818247180133,0.8522824348835766,0.8443487454326454
1,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.2,100,expanded,0.8721024311798734,0.8807097016247992,fusion,0.0086072704449258,0.8949786953119312,0.901027494566251,combined,0.0060487992543197,0.0086072704449258,0.0060487992543197,0.002558471190606099,True,0.8807097016247992,0.901027494566251,0.8721024311798734,0.8949786953119312
5,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.1,100,expanded,0.7387862402171957,0.7405711255097044,combined,0.0017848852925086,0.7616207160280926,0.7608684331153944,fusion,-0.0007522829126981,0.0017848852925086,-0.0007522829126981,0.0025371682052067,True,0.7405711255097044,0.7608684331153944,0.7387862402171957,0.7616207160280926
5,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.1,100,expanded,0.7314445527152126,0.7331572496671172,combined,0.0017126969519045,0.7503313428131211,0.7495263855597639,fusion,-0.0008049572533571,0.0017126969519045,-0.0008049572533571,0.0025176542052616,True,0.7331572496671172,0.7495263855597639,0.7314445527152126,0.7503313428131211
12,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.2,100,expanded,0.8603624214243828,0.8630610572726791,fusion,0.0026986358482963,0.8384034622072182,0.8385904618643316,fusion,0.0001869996571134,0.0026986358482963,0.0001869996571134,0.0025116361911829,True,0.8630610572726791,0.8385904618643316,0.8603624214243828,0.8384034622072182
3,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.15,100,expanded,0.8601177686078824,0.8614665167288114,fusion,0.0013487481209289,0.8538204626606724,0.8526894897682893,fusion,-0.001130972892383,0.0013487481209289,-0.001130972892383,0.0024797210133119,True,0.8614665167288114,0.8526894897682893,0.8601177686078824,0.8538204626606724
3,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.2,100,expanded,0.8733070559689509,0.8723882195057217,fusion,-0.0009188364632292,0.8597026843394735,0.8563271359486544,fusion,-0.0033755483908191,-0.0009188364632292,-0.0033755483908191,0.0024567119275899,True,0.8723882195057217,0.8563271359486544,0.8733070559689509,0.8597026843394735
1,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.15,100,expanded,0.929940102006966,0.9328851395388814,combined,0.0029450375319155,0.9399778699843404,0.9404910619246628,fusion,0.0005131919403222,0.0029450375319155,0.0005131919403222,0.0024318455915933,True,0.9328851395388814,0.9404910619246628,0.929940102006966,0.9399778699843404
10,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.1,100,expanded,0.8838799187135707,0.8860243043453183,fusion,0.0021443856317475,0.8585492918810673,0.8583215682687863,fusion,-0.000227723612281,0.0021443856317475,-0.000227723612281,0.0023721092440285004,True,0.8860243043453183,0.8583215682687863,0.8838799187135707,0.8585492918810673
1,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.1,100,expanded,0.929940102006966,0.9328851395388814,combined,0.0029450375319155,0.9399778699843404,0.9405634238964824,fusion,0.0005855539121418,0.0029450375319155,0.0005855539121418,0.0023594836197737,True,0.9328851395388814,0.9405634238964824,0.929940102006966,0.9399778699843404
3,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.15,100,expanded,0.8646100366178647,0.8644540928050933,fusion,-0.0001559438127713,0.8497839980392444,0.8473118254483558,fusion,-0.0024721725908886,-0.0001559438127713,-0.0024721725908886,0.0023162287781173002,True,0.8644540928050933,0.8473118254483558,0.8646100366178647,0.8497839980392444
8,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.25,100,expanded,0.8310415687769495,0.8322449142728522,combined,0.0012033454959027,0.8397350003980866,0.8386650078889485,fusion,-0.001069992509138,0.0012033454959027,-0.001069992509138,0.0022733380050407002,True,0.8322449142728522,0.8386650078889485,0.8310415687769495,0.8397350003980866
12,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.2,100,expanded,0.8575578758486112,0.8600877301564559,fusion,0.0025298543078446,0.8312592911745628,0.8315552189342282,fusion,0.0002959277596654,0.0025298543078446,0.0002959277596654,0.0022339265481791997,True,0.8600877301564559,0.8315552189342282,0.8575578758486112,0.8312592911745628
12,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.15,100,expanded,0.8622857552736892,0.8652727841337305,fusion,0.0029870288600413,0.8493854483652895,0.8501540858318363,fusion,0.0007686374665467,0.0029870288600413,0.0007686374665467,0.0022183913934946,True,0.8652727841337305,0.8501540858318363,0.8622857552736892,0.8493854483652895
12,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.15,100,expanded,0.8603624214243828,0.8629134630814486,fusion,0.0025510416570657,0.8384034622072182,0.8389203904539292,fusion,0.000516928246711,0.0025510416570657,0.000516928246711,0.0020341134103547,True,0.8629134630814486,0.8389203904539292,0.8603624214243828,0.8384034622072182
3,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.15,100,expanded,0.8840525531451832,0.8844292162306027,fusion,0.0003766630854195,0.8726267932590263,0.8709953117174232,fusion,-0.001631481541603,0.0003766630854195,-0.001631481541603,0.0020081446270225,True,0.8844292162306027,0.8709953117174232,0.8840525531451832,0.8726267932590263
6,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.15,100,expanded,0.8720944661320454,0.8739088922732132,fusion,0.0018144261411677,0.8611758517502217,0.8610441282296929,fusion,-0.0001317235205288,0.0018144261411677,-0.0001317235205288,0.0019461496616965,True,0.8739088922732132,0.8610441282296929,0.8720944661320454,0.8611758517502217
6,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.1,100,expanded,0.8601976176370657,0.8617024728288918,fusion,0.001504855191826,0.851294950490295,0.8509089087792233,fusion,-0.0003860417110717,0.001504855191826,-0.0003860417110717,0.0018908969028977,True,0.8617024728288918,0.8509089087792233,0.8601976176370657,0.851294950490295
2,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.1,100,expanded,0.8814036825176391,0.8920504617071447,combined,0.0106467791895056,0.8567919334737794,0.8655493359337525,combined,0.0087574024599731,0.0106467791895056,0.0087574024599731,0.0018893767295325003,True,0.8920504617071447,0.8655493359337525,0.8814036825176391,0.8567919334737794
2,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.15,100,expanded,0.8814036825176391,0.8920504617071447,combined,0.0106467791895056,0.8567919334737794,0.8655493359337525,combined,0.0087574024599731,0.0106467791895056,0.0087574024599731,0.0018893767295325003,True,0.8920504617071447,0.8655493359337525,0.8814036825176391,0.8567919334737794
2,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.2,100,expanded,0.8814036825176391,0.8920504617071447,combined,0.0106467791895056,0.8567919334737794,0.8655493359337525,combined,0.0087574024599731,0.0106467791895056,0.0087574024599731,0.0018893767295325003,True,0.8920504617071447,0.8655493359337525,0.8814036825176391,0.8567919334737794
2,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.25,100,expanded,0.8814036825176391,0.8920504617071447,combined,0.0106467791895056,0.8567919334737794,0.8655493359337525,combined,0.0087574024599731,0.0106467791895056,0.0087574024599731,0.0018893767295325003,True,0.8920504617071447,0.8655493359337525,0.8814036825176391,0.8567919334737794
3,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.15,100,expanded,0.8733070559689509,0.8731359686706371,fusion,-0.0001710872983137,0.8597026843394735,0.8576435326566764,fusion,-0.0020591516827971,-0.0001710872983137,-0.0020591516827971,0.0018880643844834,True,0.8731359686706371,0.8576435326566764,0.8733070559689509,0.8597026843394735
12,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.15,100,expanded,0.8575578758486112,0.8599184068446107,fusion,0.0023605309959995,0.8312592911745628,0.831757026797726,fusion,0.0004977356231632,0.0023605309959995,0.0004977356231632,0.0018627953728363,True,0.8599184068446107,0.831757026797726,0.8575578758486112,0.8312592911745628
1,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.2,100,expanded,0.8661025673187752,0.8742696684928202,fusion,0.0081671011740449,0.8887550987893892,0.8953195822875553,combined,0.006564483498166,0.0081671011740449,0.006564483498166,0.0016026176758788995,True,0.8742696684928202,0.8953195822875553,0.8661025673187752,0.8887550987893892
12,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.25,100,expanded,0.8375906826015717,0.8383947992058216,fusion,0.0008041166042499,0.8411003439900689,0.8403626254566953,combined,-0.0007377185333736,0.0008041166042499,-0.0007377185333736,0.0015418351376235,True,0.8383947992058216,0.8403626254566953,0.8375906826015717,0.8411003439900689
3,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.1,100,expanded,0.8601177686078824,0.8612414990728597,fusion,0.0011237304649773,0.8538204626606724,0.8534137809068375,fusion,-0.0004066817538348,0.0011237304649773,-0.0004066817538348,0.0015304122188121,True,0.8612414990728597,0.8534137809068375,0.8601177686078824,0.8538204626606724
3,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.1,100,expanded,0.8840525531451832,0.884689072301544,fusion,0.0006365191563608,0.8726267932590263,0.8717385467347043,fusion,-0.0008882465243219,0.0006365191563608,-0.0008882465243219,0.0015247656806826998,True,0.884689072301544,0.8717385467347043,0.8840525531451832,0.8726267932590263
3,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.1,100,expanded,0.8646100366178647,0.8647803428635812,fusion,0.0001703062457164,0.8497839980392444,0.848494012322874,fusion,-0.0012899857163704,0.0001703062457164,-0.0012899857163704,0.0014602919620868,True,0.8647803428635812,0.848494012322874,0.8646100366178647,0.8497839980392444
12,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.1,100,expanded,0.8603624214243828,0.8623583344512299,fusion,0.001995913026847,0.8384034622072182,0.8389618382680702,fusion,0.000558376060852,0.001995913026847,0.000558376060852,0.0014375369659950002,True,0.8623583344512299,0.8389618382680702,0.8603624214243828,0.8384034622072182
12,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.2,100,expanded,0.8375906826015717,0.8389882847996369,fusion,0.0013976021980652,0.8411003439900689,0.8411029921951424,fusion,2.6482050734522038e-06,0.0013976021980652,2.6482050734522038e-06,0.0013949539929917478,True,0.8389882847996369,0.8411029921951424,0.8375906826015717,0.8411003439900689
8,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.2,100,expanded,0.8310415687769495,0.8322449142728522,combined,0.0012033454959027,0.8397350003980866,0.8395575726752984,fusion,-0.0001774277227881,0.0012033454959027,-0.0001774277227881,0.0013807732186908,True,0.8322449142728522,0.8395575726752984,0.8310415687769495,0.8397350003980866
12,1-2-3-4-5-6|7,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.2,0.25,100,expanded,0.8428910773843571,0.8439177887934318,fusion,0.0010267114090747,0.8460050824244477,0.8456560374471006,fusion,-0.0003490449773471,0.0010267114090747,-0.0003490449773471,0.0013757563864218,True,0.8439177887934318,0.8456560374471006,0.8428910773843571,0.8460050824244477
12,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.1,0.1,100,expanded,0.8622857552736892,0.8644591492372031,fusion,0.0021733939635139,0.8493854483652895,0.850194177194915,fusion,0.0008087288296254,0.0021733939635139,0.0008087288296254,0.0013646651338885003,True,0.8644591492372031,0.850194177194915,0.8622857552736892,0.8493854483652895
12,1-2-3-4-5-6-7|8,sgd_logistic,all32,bandpass_0_5_48,causal,0.0,True,event_union,corr,2,8,0.3,0.1,100,expanded,0.8575578758486112,0.8593543498890105,fusion,0.0017964740403992,0.8312592911745628,0.831767834910727,fusion,0.0005085437361642,0.0017964740403992,0.0005085437361642,0.001287930304235,True,0.8593543498890105,0.831767834910727,0.8575578758486112,0.8312592911745628
